time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
41800,2023-05-24 09:08:44,37.1814921898111,128.192824102394,327.099748,,,1610.9894193338,83.66142,1.7448132,1.18985568112,10.1644032124,17,5,16.554,1610.9894193338,327.099748,1.7448132,1.18985568112,1.342164,1.11847,0,38.3, -17.4, -3.5,0,0,1024,1024,1024,1024,0,0,0,0,39.6,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
41900,2023-05-24 09:08:44,37.1814929437351,128.192824857902,327.099748,,,1610.9894193338,83.66142,2.5501116,1.5393537238,10.5163717276,17,5,16.554,1610.9894193338,327.099748,2.5501116,1.5393537238,2.013246,1.565858,0,38.4, -18.6, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,39.5,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42000,2023-05-24 09:08:44,37.1814941271908,128.192825970517,327.099748,,,1610.9894193338,83.66142,3.1764548,2.07774941032,11.0558402488,17,5,16.554,1610.9894193338,327.099748,3.1764548,2.07774941032,2.460634,2.013246,0,38.2, -19.5, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,39.4,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42100,2023-05-24 09:08:45,37.1814953524319,128.192827148863,327.099748,,,1610.9894193338,83.66142,3.9817532,2.63996727608,11.6190292432,17,5,16.554,1610.9894193338,327.099748,3.9817532,2.63996727608,3.131716,2.460634,0,38.3, -20.3, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,39.4,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42200,2023-05-24 09:08:45,37.1814970922161,128.192828402289,327.099748,,,1610.9894193338,83.66142,4.6528352,3.3699804228,12.3509190304,17,5,16.554,1610.9894193338,327.099748,4.6528352,3.3699804228,3.802798,2.684328,0,37.6, -20.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,39.3,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42300,2023-05-24 09:08:45,37.1814988254043,128.192829979898,327.099748,,,1610.9894193338,83.66142,5.4581336,4.1505250672,13.132054226,17,5,16.554,1610.9894193338,327.099748,5.4581336,4.1505250672,4.47388,3.131716,0,37.8, -21.2, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,39.3,-90,0,93,4.151,4.14,4.138,4.125,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42400,2023-05-24 09:08:45,37.1815008398157,128.192831615072,327.099748,,,1610.9894193338,83.66142,6.0844768,5.0256563288,14.0073167212,17,5,16.537,1610.9894193338,327.099748,6.0844768,5.0256563288,4.921268,3.579104,0,37.5, -21.6, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42500,2023-05-24 09:08:45,37.1815030564724,128.192833622277,327.099748,,,1610.9894193338,83.66142,6.8897752,6.0223755208,15.0045608476,17,5,16.537,1610.9894193338,327.099748,6.8897752,6.0223755208,5.59235,4.026492,0,37.7, -21.6, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42600,2023-05-24 09:08:45,37.1815056394885,128.192835438087,327.099748,,,1610.9894193338,83.66142,7.6950736,7.099245634,16.0847118008,17,5,16.537,1610.9894193338,327.099748,7.6950736,7.099245634,6.263432,4.47388,0,37.6, -21.4, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42700,2023-05-24 09:08:45,37.1815083285548,128.192837874189,327.099748,,,1610.9894193338,83.66142,7.6950736,8.3082679824,17.2946855928,17,5,16.537,1610.9894193338,327.099748,7.6950736,8.3082679824,6.71082,4.697574,0,37.7, -20.9, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42800,2023-05-24 09:08:45,37.181511580966,128.192840108133,327.099748,,,1610.9894193338,83.66142,8.9924988,9.656496372,18.6473759248,17,5,16.537,1610.9894193338,327.099748,8.9924988,9.656496372,7.381902,5.144962,0,37.2, -20.7, -1,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
42900,2023-05-24 09:08:45,37.181514724122,128.192842946461,327.099748,,,1610.9894193338,83.66142,8.9924988,11.0678481232,20.0601384372,17,5,16.537,1610.9894193338,327.099748,8.9924988,11.0678481232,7.82929,5.59235,0,37.3, -20.8, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43000,2023-05-24 09:08:45,37.1815183726769,128.192845562268,327.099748,,,1610.9894193338,83.66142,10.2451852,12.5981631328,21.593176544,17,5,16.537,1610.9894193338,327.099748,10.2451852,12.5981631328,8.276678,6.039738,0,37.5, -21.1, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-89.9,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43100,2023-05-24 09:08:45,37.1815219240243,128.192848815507,327.099748,,,1610.9894193338,83.66142,10.9162672,14.2000660712,23.1972776452,17,5,16.537,1610.9894193338,327.099748,10.9162672,14.2000660712,8.94776,6.263432,0,37.6, -21.4, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,39.2,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43200,2023-05-24 09:08:46,37.1815258659836,128.192851949549,327.427832,,,1611.3175033338,83.66142,11.5426104,15.9023299052,24.8997383296,17,5,16.537,1611.3175033338,327.427832,11.5426104,15.9023299052,9.395148,6.71082,0,37.5, -21.7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,39.3,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
43300,2023-05-24 09:08:46,37.1815298174067,128.19285562628,327.099748,,,1610.9894193338,83.66142,12.1689536,17.6941934796,26.6943578096,17,5,16.537,1611.3175033338,327.427832,12.1689536,17.6941934796,9.842536,7.158208,0,37.5, -21.8, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,39.3,-90,0,93,4.148,4.136,4.133,4.12,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43400,2023-05-24 09:08:46,37.1815342200707,128.192859274395,327.099748,,,1610.9894193338,83.66142,12.1689536,19.6189638824,28.6191610208,17,5,16.498,1611.3175033338,327.427832,12.1689536,19.6189638824,10.289924,7.605596,0,37.6, -21.4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,39.3,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43500,2023-05-24 09:08:46,37.1815385663889,128.192863379633,327.099748,,,1610.9894193338,83.66142,13.42164,21.6003287752,30.6037411368,17,5,16.498,1611.3175033338,327.427832,13.42164,21.6003287752,10.737312,8.052984,0,37.7, -17.4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,39.4,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43600,2023-05-24 09:08:46,37.1815432840833,128.192867511082,327.099748,,,1610.9894193338,83.66142,14.0479832,23.6987868476,32.7025601016,17,5,16.498,1611.3175033338,327.427832,14.0479832,23.6987868476,11.1847,8.500372,-0.223694,37.6, -13.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,39.4,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43700,2023-05-24 09:08:46,37.1815478753029,128.192871914714,327.099748,,,1610.9894193338,83.66142,14.1821996,25.803478516,34.810696652,17,5,16.498,1611.3175033338,327.427832,14.1821996,25.803478516,11.1847,8.724066,-0.223694,37.6, -10.6, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,39.4,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43800,2023-05-24 09:08:46,37.1815525807601,128.19287625929,327.099748,,,1610.9894193338,83.66142,14.3611548,27.9333670356,36.941930316,17,5,16.498,1611.3175033338,327.427832,14.3611548,27.9333670356,11.408394,8.724066,-0.223694,37.6, -8.8, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,39.5,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
43900,2023-05-24 09:08:46,37.181557232313,128.192880778615,327.099748,,,1610.9894193338,83.66142,14.4953712,30.0760836396,39.088255844,17,5,16.498,1611.3175033338,327.427832,14.4953712,30.0760836396,11.408394,8.94776,-0.223694,37.6, -7.5, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,39.5,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
44000,2023-05-24 09:08:46,37.1815620723189,128.192885284824,327.099748,,,1610.9894193338,83.66142,14.4953712,32.2735574632,41.286746728,17,5,16.498,1611.3175033338,327.427832,14.4953712,32.2735574632,11.408394,8.94776,-0.223694,37.7, -6.4, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,39.5,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
44100,2023-05-24 09:08:46,37.1815667323997,128.192889845118,327.099748,,,1610.9894193338,83.66142,14.4953712,34.426182204,43.442914776,17,5,16.498,1611.3175033338,327.427832,14.4953712,34.426182204,11.408394,8.94776,-0.223694,37.7, -5.9, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,39.6,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
44200,2023-05-24 09:08:47,37.1815715016083,128.19289443361,327.099748,,,1610.9894193338,83.66142,14.316416,36.616799072,45.635172064,17,5,16.498,1611.3175033338,327.427832,14.4953712,36.616799072,11.1847,8.94776,-0.223694,37.8, -5.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,39.6,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
44300,2023-05-24 09:08:47,37.1815761336127,128.192898994117,327.099748,,,1610.9894193338,83.66142,14.316416,38.761812264,47.783138012,17,5,16.498,1611.3175033338,327.427832,14.4953712,38.761812264,11.1847,8.94776,-0.223694,37.7, -4.9, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,39.6,-90,0,93,4.136,4.126,4.124,4.112,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
44400,2023-05-24 09:08:47,37.181580821907,128.192903651385,326.771664,,,1610.6613353338,83.66142,14.316416,40.940290024,49.964568528,17,5,16.503,1611.3175033338,327.427832,14.4953712,40.940290024,11.1847,8.94776,-0.223694,37.7, -4.5, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,39.7,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
44500,2023-05-24 09:08:47,37.1815854132894,128.192908191497,326.771664,,,1610.6613353338,83.66142,14.316416,43.070539436,52.097114528,17,5,16.503,1611.3175033338,327.427832,14.4953712,43.070539436,11.1847,8.94776,-0.223694,37.6, -4.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,39.7,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
44600,2023-05-24 09:08:47,37.1815900707532,128.192912976994,326.771664,,,1610.6613353338,83.66142,14.1598302,45.262140556,54.293308824,17,5,16.503,1611.3175033338,327.427832,14.4953712,45.262140556,10.961006,8.94776,-0.223694,37.7, -4.1, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,39.7,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
44700,2023-05-24 09:08:47,37.1815946194834,128.192917490159,326.771664,,,1610.6613353338,83.66142,14.1598302,47.375657684,56.408794456,17,5,16.503,1611.3175033338,327.427832,14.4953712,47.375657684,10.961006,8.94776,-0.447388,37.7, -4.2, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,39.8,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
44800,2023-05-24 09:08:47,37.181599329408,128.192922352434,326.771664,,,1610.6613353338,83.66142,14.1598302,49.59645828,58.63353206,17,5,16.503,1611.3175033338,327.427832,14.4953712,49.59645828,10.961006,8.94776,-0.447388,37.6, -1.3, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,39.8,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
44900,2023-05-24 09:08:47,37.1816038185501,128.192926811201,326.771664,,,1610.6613353338,83.66142,13.8242892,51.683400604,60.722442888,17,5,16.503,1611.3175033338,327.427832,14.4953712,51.683400604,10.737312,8.724066,-0.447388,37.5, 4.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,39.8,-89.9,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
45000,2023-05-24 09:08:47,37.1816080074303,128.192931526114,326.771664,,,1610.6613353338,83.66142,13.3545318,53.726379672,62.775264476,17,5,16.503,1611.3175033338,327.427832,14.4953712,53.726379672,10.289924,8.500372,-0.447388,37.4, 13.5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,39.8,-89.9,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.6613353338,326.771664,14,Waypoint,
45100,2023-05-24 09:08:47,37.1816121639038,128.192935680447,327.099748,,,1610.9894193338,83.66142,12.7281886,55.663387608,64.713584748,17,5,16.503,1611.3175033338,327.427832,14.4953712,55.663387608,9.842536,8.052984,-0.447388,36.8, 18.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,39.9,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45200,2023-05-24 09:08:48,37.1816160466114,128.192939990142,327.099748,,,1610.9894193338,83.66142,11.6097186,57.547245936,66.604660924,17,5,16.503,1611.3175033338,327.427832,14.4953712,57.547245936,8.94776,7.381902,-0.447388,36.8, 20.7, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,39.9,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45300,2023-05-24 09:08:48,37.1816195943289,128.192943599266,327.099748,,,1610.9894193338,83.66142,10.625465,59.211944152,68.27099956,17,5,16.503,1611.3175033338,327.427832,14.4953712,59.211944152,8.052984,6.934514,-0.447388,36.8, 21.5, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,39.9,-90,0,93,4.137,4.124,4.125,4.117,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45400,2023-05-24 09:08:48,37.1816225510399,128.192947369638,327.099748,,,1610.9894193338,83.66142,9.6859502,60.732285408,69.808729268,17,5,16.572,1611.3175033338,327.427832,14.4953712,60.732285408,7.381902,6.263432,-0.447388,36.5, 22.2, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,40,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45500,2023-05-24 09:08:48,37.1816253766076,128.192950446923,327.099748,,,1610.9894193338,83.66142,8.7016966,62.093834008,71.173558708,17,5,16.572,1611.3175033338,327.427832,14.4953712,62.093834008,6.487126,5.816044,-0.223694,36.5, 22.6, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,40,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45600,2023-05-24 09:08:48,37.1816277518724,128.192953779913,327.099748,,,1610.9894193338,83.66142,7.4266408,63.369096516,72.473427516,17,5,16.572,1611.3175033338,327.427832,14.4953712,63.369096516,5.368656,5.144962,-0.223694,36.7, 22.6, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,40,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45700,2023-05-24 09:08:48,37.181629869202,128.192956284818,327.099748,,,1610.9894193338,83.66142,6.487126,64.424870828,73.53510734,17,5,16.572,1611.3175033338,327.427832,14.4953712,64.424870828,4.697574,4.47388,-0.447388,36.7, 22.4, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,40.1,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45800,2023-05-24 09:08:48,37.181631667261,128.192959027923,327.099748,,,1610.9894193338,83.66142,5.368656,65.430448288,74.567587688,17,5,16.572,1611.3175033338,327.427832,14.4953712,65.430448288,3.802798,3.802798,-0.447388,36.4, 22.3, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,40.2,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1610.9894193338,327.099748,14,Waypoint,
45900,2023-05-24 09:08:48,37.1816331291476,128.192960946433,327.427832,,,1611.3175033338,83.66142,4.585727,66.192915504,75.339241256,17,5,16.572,1611.3175033338,327.427832,14.4953712,66.192915504,3.131716,3.35541,-0.447388,36.2, 21.9, -5.7,0,0,1024,1024,1024,1024,0,0,0,0,40.2,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.3175033338,327.427832,14,Waypoint,
46000,2023-05-24 09:08:48,37.1816341460682,128.192962874377,327.755916,,,1611.6455873338,83.66142,3.6462122,66.829398464,76.011485372,17,5,16.572,1611.6455873338,327.755916,14.4953712,66.829398464,2.460634,2.684328,-0.447388,36.3, 21.4, -7.1,0,0,1024,1024,1024,1024,0,0,0,0,40.4,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.6455873338,327.755916,14,Waypoint,
46100,2023-05-24 09:08:48,37.1816350563197,128.192964191062,327.755916,,,1611.6455873338,83.66142,2.8632832,67.326445724,76.518047068,17,5,16.572,1611.6455873338,327.755916,14.4953712,67.326445724,1.789552,2.23694,-0.223694,36.2, 20.9, -8.2,0,0,1024,1024,1024,1024,0,0,0,0,40.6,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.6455873338,327.755916,14,Waypoint,
46200,2023-05-24 09:08:49,37.1816356266811,128.19296576227,327.755916,,,1611.6455873338,83.66142,2.0579848,67.771327628,77.020015588,17,5,16.572,1611.6455873338,327.755916,14.4953712,67.771327628,1.342164,1.565858,0,36.1, 20.3, -9.9,0,0,1024,1024,1024,1024,0,0,0,0,40.9,-90,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.6455873338,327.755916,14,Waypoint,
46300,2023-05-24 09:08:49,37.18163610814,128.192966448552,328.084,,,1611.9736713338,83.66142,1.2750558,68.032810576,77.285763628,17,5,16.572,1611.9736713338,328.084,14.4953712,68.032810576,0.894776,0.894776,0,36.4, 17.6, -10.1,0,0,1024,1024,1024,1024,0,0,0,0,41.1,-89.9,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46400,2023-05-24 09:08:49,37.1816362954707,128.192967071074,328.084,,,1611.9736713338,83.66142,0.4921268,68.198164912,77.479333188,17,5,16.572,1611.9736713338,328.084,14.4953712,68.198164912,0.447388,0.223694,0,36.9, 13.2, -9.5,0,0,1024,1024,1024,1024,0,0,0,0,41.2,-89.9,0,93,4.155,4.146,4.144,4.127,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46500,2023-05-24 09:08:49,37.1816364928412,128.192967195851,328.084,,,1611.9736713338,83.66142,0.223694,68.277233156,77.560041852,17,5,16.502,1611.9736713338,328.084,14.4953712,68.277233156,0.223694,0,0,37.2, 9, -8.3,0,0,1024,1024,1024,1024,0,0,0,0,41.4,-89.9,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46600,2023-05-24 09:08:49,37.1816364262544,128.192967448363,328.084,,,1611.9736713338,83.66142,0.223694,68.303479876,77.637141592,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.223694,0,37.6, 5.7, -7.5,0,0,1024,1024,1024,1024,0,0,0,0,41.6,-89.9,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46700,2023-05-24 09:08:49,37.1816365182235,128.192967294985,328.084,,,1611.9736713338,83.66142,0.447388,68.302495624,77.692915872,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.447388,0,37.6, 3.8, -6.2,0,0,1024,1024,1024,1024,0,0,0,0,41.7,-89.9,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46800,2023-05-24 09:08:49,37.1816364530759,128.192967125683,328.084,,,1611.9736713338,83.66142,0.447388,68.253283024,77.7477059,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.447388,0,37.8, 2.8, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,41.7,-89.9,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
46900,2023-05-24 09:08:49,37.1816365228837,128.192966851216,328.084,,,1611.9736713338,83.66142,0.671082,68.224083548,77.83136732,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.671082,0,37.7, 2.5, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,41.7,-89.9,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47000,2023-05-24 09:08:49,37.181636484369,128.192966519601,328.084,,,1611.9736713338,83.66142,0.671082,68.153545488,77.928808268,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.671082,0,37.8, 2, -3.8,0,0,1024,1024,1024,1024,0,0,0,0,41.8,-90,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47100,2023-05-24 09:08:49,37.1816365348681,128.192966205652,327.755916,,,1611.6455873338,83.66142,0.671082,68.11187882,78.021984124,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.671082,0,37.8, 1.8, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,41.8,-90,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.6455873338,327.755916,14,Waypoint,
47200,2023-05-24 09:08:50,37.1816363218811,128.192965713531,328.084,,,1611.9736713338,83.66142,0.671082,67.9626006,78.184713788,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.671082,0,37.9, 0.8, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,41.8,-90,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47300,2023-05-24 09:08:50,37.1816363468265,128.192965397313,328.084,,,1611.9736713338,83.66142,0.671082,67.913388,78.277233476,17,5,16.502,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.671082,0,37.3, -4.5, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,41.9,-90,0,93,4.139,4.128,4.124,4.111,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47400,2023-05-24 09:08:50,37.1816362440551,128.192965000767,328.084,,,1611.9736713338,83.66142,0.223694,67.812994296,78.398296472,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,-0.223694,0,37.8, -3.7, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,41.9,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47500,2023-05-24 09:08:50,37.1816362657281,128.19296496493,328.084,,,1611.9736713338,83.66142,0,67.812666212,78.411419832,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,37.9, -0.7, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,41.9,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47600,2023-05-24 09:08:50,37.1816362232301,128.192964807445,328.084,,,1611.9736713338,83.66142,0,67.772639964,78.45964818,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,42.4, 0.6, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,42.6,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47700,2023-05-24 09:08:50,37.1816362305458,128.192964863764,328.084,,,1611.9736713338,83.66142,0,67.784779072,78.476380464,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,49.9, 0.6, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,50.3,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47800,2023-05-24 09:08:50,37.1816361914401,128.19296454459,328.084,,,1611.9736713338,83.66142,0,67.7165376,78.570212488,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,57.5, 0.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,58.6,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
47900,2023-05-24 09:08:50,37.1816362068596,128.192964604231,328.084,,,1611.9736713338,83.66142,0,67.731629464,78.588585192,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,65, 0.8, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,66.3,-90,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
48000,2023-05-24 09:08:50,37.1816360470872,128.192964329732,328.084,,,1611.9736713338,83.66142,0,67.636813188,78.687338476,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,72.5, 0.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,73.9,-89.9,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
48100,2023-05-24 09:08:51,37.1816360626609,128.192964407103,328.084,,,1611.9736713338,83.66142,0,67.654857808,78.71063244,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,80.1, 1.2, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,81.5,-89.9,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
48200,2023-05-24 09:08:51,37.1816359880388,128.192964269251,328.084,,,1611.9736713338,83.66142,0,67.608926048,78.758860788,17,5,16.545,1611.9736713338,328.084,14.4953712,68.303479876,0,0,0,87.7, 1.6, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,89.2,-89.9,0,93,4.146,4.137,4.137,4.125,0,0,0,32,1611.9736713338,328.084,14,Waypoint,
